number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp_K
4,97.4816,61.1952,70.1103882945279,39.4122922992397,1.15476159015656,1.32452408804523,157.0546,14.8881333333333,61.4203089521699,55.0583280770493,790.9,976.8,737.864919527106,910.060830588084,1.31369403205635,0.94627450912356,810.6,606.3,313.560448717628,345.136118075173,167.0,120.916666666667,140.611449046856,94.8444932910887,1.25460859180271,1.336707029426,205,23.6666666666667,79.1612278833521,81.0097302111844,4760.35725,3373.2145,737.145436258023,94.3209320531705,1.03430323226115,0.872610128963275,8958.571,2239.2855,3358.66779585042,3787.11631165591,82.3375,108.091666666667,60.7214928257155,86.5799992391337,1.1640132003214,0.847536787114262,127.05,68.675,51.12571973821,48.2091659392232,7.2555,5.361,3.65848472055263,1.50273892539142,1.10356440398226,0.981507284471225,12.878,3.164,4.59293378463047,5.45841744464456,114.256645,106.26329,9.29475656886456,1.60174467026847,0.454622773405078,0.265660286353919,399.97342,99.98671,165.549597553024,169.967242584046,2.25,2.08333333333333,2.21336383940064,2.06873216626383,1.36892236074022,1.24245778793587,1,0.75,0.433012701892219,0.276385399196283,90.1
4,84.0249025,48.5525016320475,62.2842432550671,33.3360603352072,1.15610541620952,1.37235955042728,152.93481,5.26427952522255,55.383593383208,44.0404611076445,799.025,1019.58367952522,749.955385755296,958.292845979171,1.31919065826978,0.872353330367434,764.1,684.939762611276,305.701982124748,333.458696476636,158.5,107.86646884273,135.628694741095,86.1468872130461,1.26743518664539,1.35477464494041,174,16.0237388724036,70.8607789965648,71.3751943689855,5227.85725,3076.46060237389,748.476164832903,58.5462987244197,0.984731720458132,0.880570798505342,9318.571,1993.27233531157,4023.02548887435,3984.00059379561,80.1075,110.545994065282,48.9596849419929,80.4793473059697,1.10134022541012,0.740576637721041,135.97,78.1038575667656,54.1024599140372,49.4967952111852,9.5305,5.47185163204748,4.446372922798,1.29072165306719,1.0857894304149,1.08932646082438,16.578,2.79224332344214,6.21646127229954,6.22186130817976,113.006645,95.4895265875371,8.9183186060021,1.05987564276647,0.430245100634164,0.282241654896234,399.97342,89.0060223738872,166.156547756831,163.38068802781,2.25,2.07418397626113,2.21336383940064,2.06107191491609,1.36892236074022,1.18256120080104,1,0.887240356083086,0.433012701892219,0.262070055380648,55.0
4,93.5306,91.2202,68.4517610081161,74.020664849634,1.16810327386202,1.16125576050284,141.2506,36.9506571428571,56.763654304317,48.6494182758937,788.7,735.328571428571,735.158015772234,698.91519999395,1.31271831332752,1.27889282458992,810.6,234.4,314.899087010426,257.025844805458,169.75,174.571428571429,142.321797590921,155.33791020839,1.25186775273773,1.17590969915264,205,65.4285714285714,81.1892080266829,70.0609064474968,5093.10725,5971.77557142857,771.937882361276,1930.85812788283,1.03227077724971,0.898798531444537,8958.571,3839.79585714286,3580.10255446791,3343.99416253471,82.3375,83.5142857142857,60.7214928257155,60.6524135059113,1.1640132003214,1.01232400511734,127.05,46.9714285714286,51.12571973821,50.3437945834561,7.8305,9.36028571428571,3.90551728529137,6.114138357529,1.11278135480569,0.957022471169462,12.878,5.58257142857143,4.75374491848269,4.30240204385164,107.256645,178.146654285714,6.77360768587578,24.9761022512614,0.292895082607709,0.181288187746315,399.97342,171.424774285714,169.136815270857,192.210965821464,2.25,2.14285714285714,2.21336383940064,2.1192680453341,1.36892236074022,1.30952583530407,1,0.571428571428571,0.433012701892219,0.349927106111883,91.1
4,94.03645,94.03645,65.6863575421637,65.6863575421637,1.10063731296133,1.10063731296133,192.981,48.24525,71.191170776491,71.191170776491,827.5,827.5,783.844635520963,783.844635520963,1.32946860154243,1.32946860154243,764.1,191.025,289.698558850402,289.698558850402,138.75,138.75,121.505894784823,121.505894784823,1.27872030810402,1.27872030810402,171,42.75,60.6892700565759,60.6892700565759,5342.85725,5342.85725,757.545478556243,757.545478556243,0.980642980506267,0.980642980506267,9778.571,2444.64275,4143.1391379765,4143.1391379765,90.4075,90.4075,56.7096204624861,56.7096204624861,1.15442179612317,1.15442179612317,135.97,33.9925,51.5367021524467,51.5367021524467,8.0555,8.0555,3.99057234710043,3.99057234710043,1.11276677081617,1.11276677081617,12.878,3.2195,4.87095891483392,4.87095891483392,110.756645,110.756645,7.3865773471464,7.3865773471464,0.365842257570155,0.365842257570155,399.97342,99.993355,167.496912702796,167.496912702796,2.75,2.75,2.51486685936587,2.51486685936587,1.2882523050229,1.2882523050229,3,0.75,1.29903810567666,1.29903810567666,5.28
5,72.32465,51.2101223076923,58.6371017364918,34.9144427760361,1.44461203001618,1.31723190591191,121.3276,20.8694846153846,40.053511822236,44.1853143191682,787.02,1003.68815384615,745.091012254164,937.640327866235,1.55174132140317,0.907619157365925,810.6,703.550307692308,279.181098214045,342.348177060419,162.8,114.589230769231,142.245338798365,89.7154634998981,1.50445986331947,1.37003992928516,205,38.2030769230769,69.4244913557168,79.2584217763968,4963.4858,2947.44946153846,1096.14728383779,66.3026191706783,1.3180416651861,0.875592253749399,8958.571,2025.569,3206.84909554637,3631.59147764006,65.23,108.695230769231,42.6550321302085,85.7672834709948,1.25339388367421,0.765065549648492,127.05,76.6513846153846,54.6063146531608,49.8313257239689,9.3044,5.25353846153846,5.16059335658217,1.33724102685115,1.39019736061512,1.10143054991751,13.578,2.89892307692308,4.96386920053299,5.65324362461852,102.805316,94.9173892307692,12.0779352534017,1.08811893243025,0.713636561856581,0.230666776901384,399.97342,90.4472261538461,151.002871308593,165.155037843575,2.4,2.08153846153846,2.35215804504935,2.06722717781512,1.58902691517397,1.23242813168296,1,1.06307692307692,0.489897948556636,0.273660265344464,73.0
2,136.92713,165.980825,129.658059909419,161.561228156397,0.640539972214015,0.314307521163551,88.0415,134.3926558,44.02075,33.0712751101235,711.85,743.695,710.21289765816,742.757066212333,0.690848277326687,0.425631493447524,96.5,518.071,48.25,36.2485651440164,199.0,199.66,198.997487421324,199.658580331534,0.693134554563017,0.453637988319892,2,132.34,1.0,0.751265598839718,12610.0,15276.4,11945.3128883257,14872.382866104,0.640909155597619,0.314787544297181,8080.0,12362.6,4040.0,3035.11301931246,60.05,41.867,53.3572862878164,38.4670505040965,0.583862461615834,0.650902628447595,55.1,12.083,27.55,20.6973672480342,31.4,34.436,31.0612298533075,34.2384417224837,0.682377806437999,0.390742042316683,9.2,25.324,4.6,3.4558217546627,55.5,56.49,55.4797260267208,56.4784890126705,0.692781905987648,0.443803180362867,3.0,38.13,1.5,1.12689839825958,5.0,5.0,5.0,5.0,0.693147180559945,0.455886213027358,0,3.3,0.0,0.0,4.65
3,160.851403333333,147.2435525,155.016122801034,141.103720943401,1.06382744097907,1.09355587627658,100.78,10.9764475,41.5383431117807,43.0069328627463,702.566666666667,727.8,696.909247309927,722.152037129768,1.09066211959774,0.996153230656585,214.5,254.5,88.0237215502478,87.87089961984,181.666666666667,178.5,179.440360589416,176.771308276999,1.08603723985711,1.04808941581213,68,46.0,29.1699998095456,25.8505319094211,10894.3333333333,11176.5,10831.3004937608,11117.6670899758,1.09294557080621,1.00838813546611,2703.0,3681.5,1147.61094840058,1107.52528187848,47.7666666666667,49.625,47.0336984825506,48.9543870801259,1.0838629886016,0.988083873577302,18.6,18.45,8.03920946915111,7.6701939349667,12.7566666666667,13.7425,11.0199944883773,12.2268659485124,0.982819349335489,0.877129145898954,12.03,7.1575,5.64757371699466,5.18043615441789,41.0,48.5,34.8277248562628,41.6158161076575,0.948346304388527,0.750697070504235,54.0,31.25,22.4499443206436,23.3826859021798,3.66666666666667,3.75,3.63424118566428,3.7224194364084,1.09005965871078,1.00961375817404,1,1.25,0.471404520791032,0.433012701892219,2.1
5,71.402474,56.6737688571429,57.5330301618366,35.6887933106834,1.43624987553861,1.01609585031718,122.90607,36.1649295714286,40.9134180139658,52.5319152890513,759.66,1010.52392857143,716.567032895852,938.922603246952,1.54599316630566,0.81077412153881,772.0,743.3775,286.58689851422,354.719553760827,155.6,104.65,138.425727692897,84.2595987917604,1.52162352663821,1.22067736755784,171,49.7035714285714,59.159445568734,67.3331191062127,4769.4858,2930.938,1048.0595282037,53.2083143735776,1.30985742742169,0.85644294794517,8958.571,1623.48342857143,3116.53474423222,3542.51287625961,74.106,111.052785714286,49.1810764579576,97.5370279402494,1.34853758989108,0.792286594060791,135.97,81.2886428571429,49.8619388311365,42.989533827065,10.0844,3.93864285714286,5.06754869628895,1.04539965750606,1.28490681972835,1.14481498193676,22.578,1.60421428571429,7.57249849389222,4.9621500683696,95.805316,57.3901885714286,10.8442023220063,0.61242752979578,0.617315820398695,0.333025099096095,399.97342,52.8419542857143,152.618287133094,133.904572426004,2.8,2.29642857142857,2.60517108469735,2.24818498415899,1.53177807879137,1.1252465171758,3,1.1,1.16619037896906,0.522345084934377,23.9
3,80.5493062,82.0745172292135,67.3295372757283,73.5541635241799,0.957668420394481,0.691387662925544,94.7784614,56.8734108606742,39.6674689639744,30.0670823183188,691.366666666667,664.222471910112,683.404803763186,660.82331141232,1.08693433989733,0.85489907346709,256.1,353.741573033708,106.379958429939,69.4909787254917,149.666666666667,173.61797752809,145.926090069288,169.535447301964,1.07264851843722,0.693297544818412,80,118.539325842697,34.7211110933328,35.3062064817834,5989.0,7106.40449438202,5371.24499082235,6514.18769249235,1.00576003845987,0.609809478407213,5870.0,5201.12359550562,2448.15209222521,2368.12740565579,78.7666666666667,80.2134831460674,73.8983068687744,77.1548229669205,1.04153029695705,0.758122381778046,60.7,49.6629213483146,25.5557342988918,19.5989118650669,19.0666666666667,22.5651685393258,17.8099048522521,21.2808628278122,1.03590764413204,0.637597562802725,16.1,15.8539325842697,6.58803629484706,6.56256152242701,104.333333333333,89.2696629213483,67.280770227246,67.4790324898823,0.715273394160924,0.795363227277706,211.0,47.4719101123595,93.203481098556,76.4924559759634,4.33333333333333,4.57303370786517,4.21716332650875,4.48341597896932,1.07339428128113,0.757732559067074,2,2.80898876404494,0.942809041582063,0.819531799047662,17.81
4,72.77084232,61.4780830848,60.286555513938,56.4926972731036,1.22099048360922,1.10240976538378,114.33723072,26.2902769152,41.6436148294622,23.4972824950046,675.85,781.516,650.335295081097,761.691701984317,1.34786347145395,1.04475646807285,450.6,358.38,188.785572806822,165.054504161504,178.25,148.52,170.992039730076,144.789536174529,1.34565775336457,1.2345992507017,139,52.28,50.8644030732692,34.7989884910467,4519.75,5735.68,3518.24652056446,4799.55949198578,1.20113061824274,0.884071656454971,6906.0,3009.2,2566.27009246883,2379.92957408407,41.6125,47.986,32.7269831016504,37.9737373580962,1.17354837797007,0.916600541403797,64.05,31.182,26.818286088973,28.7243155532034,13.025,17.336,9.44290341498755,13.6603830436754,1.12506578354213,0.813691152593357,25.1,10.76,9.35264000162521,9.28421800691905,71.75,74.72,56.1693514118899,67.9563781199063,1.18337015504974,1.12262288717432,122.0,30.88,44.924241785477,32.5926617507684,2.75,3.44,2.34034731932072,3.03723015743894,1.2406842919534,0.912852604080584,4,1.92,1.4790199457749,1.44443760682142,19.2
1,91.224,91.224,91.224,91.224,0.0,0.0,0.0,0.0,0.0,0.0,659.7,659.7,659.7,659.7,0.0,0.0,0.0,0.0,0.0,0.0,206.0,206.0,206.0,206.0,0.0,0.0,0,0.0,0.0,0.0,6511.0,6511.0,6511.0,6511.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,42.6,42.6,42.6,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.52
2,68.696881,83.7861286,57.412783872932,73.4876678742692,0.53370487688631,0.348399011763425,75.446238,65.2018714,37.723119,34.5738096534654,907.35,865.81,901.387375105731,860.877257886293,0.686582925158195,0.647679768408864,207.7,259.09,103.85,95.1800971842328,133.5,147.7,128.693434175952,143.512098829649,0.657362157532401,0.4990855894481,71,88.9,35.5,32.5362874341865,6923.0,8963.0,4681.65878722489,6827.23722644927,0.389535015026752,0.22975812458239,10200.0,7869.2,5100.0,4674.22720885496,63.85,60.39,63.2613626157388,59.9044046529584,0.683942331902081,0.653509603705735,17.3,16.89,8.65,7.9278559522736,8.67,11.882,3.26925067867241,6.2770490453552,0.157992795534803,0.0826876752430552,16.06,11.498,8.03,7.35961656609908,35.618,49.7708,4.09340933697083,12.8160574339556,0.022224018506515,0.0107465946058893,70.764,49.6292,35.382,32.4281386477855,4.5,4.3,4.47213595499958,4.27693839996475,0.686961576597323,0.646723852869403,1,1.3,0.5,0.458257569495584,0.7
5,62.38325,43.6332875968992,53.5971823997825,32.6837766512379,1.49888676842648,1.44101977198143,72.90645,12.2857751937985,26.5928716116556,30.8831970085883,796.32,1008.76124031008,758.396954569106,948.447013098806,1.55719920629006,0.9643974500463,764.1,684.702325581395,270.177670431884,332.144128683041,156.0,110.038759689922,138.198319730354,88.2767796616023,1.51695471793265,1.45411034400106,171,30.3255813953488,61.4654374425172,70.7829308794711,4787.4858,2813.64806976744,1034.66233209539,65.1584885344422,1.29020034956766,0.988345645196456,8958.571,1874.58448837209,3304.45337736918,3598.75669152163,63.446,105.139534883721,35.9060154093643,72.1001895563777,1.19288029073881,0.727597572775156,135.97,75.8209302325581,56.3222448416254,53.8939848200489,9.3044,5.30556589147287,5.16059335658217,1.35729954451116,1.39019736061512,1.23418446358706,13.578,2.62311627906977,4.96386920053299,5.67639324815272,106.205316,92.3165427906977,13.7959561399662,1.2045981882141,0.786805079394972,0.395176662445129,399.97342,83.7067130232558,149.236158469184,159.133571298985,2.4,2.10077519379845,2.35215804504935,2.08341423142034,1.58902691517397,1.30421377336452,1,1.0,0.489897948556636,0.30103081920849,43.0
4,42.6052375,39.9875583333333,28.6905218939197,27.4727091359652,1.0684484602864,1.08441181754258,78.09485,17.5626833333333,32.9752746521802,30.4906105740278,809.375,795.65,792.073388582718,783.807368050995,1.36424320245716,1.33007079138109,470.3,164.166666666667,172.786405353546,143.601923733633,128.75,125.166666666667,116.487425279581,115.603314026559,1.28992864505503,1.27823630852632,145,38.5,56.7819293437622,49.954701702865,4525.0,4911.33333333333,3857.7260826025,4114.71864172189,1.22537098925351,1.08617140218434,6648.0,2592.66666666667,2674.31991354812,2920.82583451249,82.05,78.3166666666667,62.7139410360265,60.5968744174289,1.1553707600084,1.1515817138563,127.2,32.65,54.4634051451064,51.1050361727905,45.9,41.8,31.8528392891578,30.9871648197617,1.06819182736283,1.14413270895189,93.6,15.6,37.1603283085605,32.3089254953901,68.75,65.5,49.1751313230727,49.3057850815653,1.10960609225054,1.13276909895143,123.0,27.5,49.9818717136523,45.0323957464697,3.0,2.83333333333333,2.91295063024394,2.74945927399721,1.35797785498732,1.35458107521317,2,0.5,0.707106781186548,0.687184270936277,15.7
6,89.6639666666667,87.127216,67.0479082486805,67.9381622946465,1.54948018737726,1.36579449934442,192.981,38.488676,63.0319086840326,62.8384043457164,788.783333333333,724.374,755.130327158129,700.794918692291,1.74512507860684,1.61692375624385,764.1,215.167,252.795170158679,211.633002917787,147.0,159.4,133.354331654439,148.914180859188,1.71448406389418,1.50029484859166,171,42.47,53.8671204601347,48.0743174678539,4936.40483333333,5449.3129,1227.3670871397,2087.73946332715,1.43361862196617,1.15855453792882,9778.571,2687.8571,3739.22128637102,3856.81775717983,78.3666666666667,70.96,40.1526396826998,32.6209561852019,1.46375127960384,1.1976892524279,138.63,35.196,53.9247177914627,55.3351241075684,10.077,9.5282,5.91122479615948,7.02719418222816,1.57026643650244,1.39908094898036,19.478,3.9078,5.862526616855,3.81345685172915,111.171096666667,168.762658,15.5776654569282,37.7991742970219,0.995554792217878,0.767613173266261,399.97342,119.997342,145.894324942222,166.67958883866,3.0,2.6,2.71441761659491,2.40224886796286,1.68817417073947,1.55548482410113,3,0.9,1.4142135623731,1.2,99.0
4,64.120475,54.33105,33.9816745291756,30.7542900918034,0.875211608433522,1.0033640413319,164.1558,27.15935,66.8462595894256,57.9799475411327,783.775,778.583333333333,756.842289429778,760.389282929366,1.3522137404704,1.31262207018237,572.7,181.233333333333,204.334876795421,168.019050672502,130.0,126.0,117.168269142722,116.053327313551,1.28599393248644,1.27809215361417,150,38.5,58.6259328283994,51.416599135558,5867.25,5806.16666666667,4698.5704888077,4692.77483761293,1.19392316970841,1.15392888337878,7581.0,2592.66666666667,3523.43776552105,3427.62261714378,87.15,81.7166666666667,71.1419562770795,65.9110196899252,1.21144451427218,1.20616336654875,127.2,29.25,50.2454226770957,48.4608232378371,48.55,43.5666666666667,37.5428819450173,34.5754743532723,1.14323272468563,1.20914692301919,87.8,13.8333333333333,34.9157199553439,30.855451526252,68.5,65.3333333333333,48.4354449484381,48.8101027492021,1.10339391224103,1.12757379314866,124.0,27.6666666666667,50.2419147724288,45.2130757881193,3.0,2.83333333333333,2.91295063024394,2.74945927399721,1.35797785498732,1.35458107521317,2,0.5,0.707106781186548,0.687184270936277,15.8
3,77.33246,61.294695,74.0281596903145,58.3501782213954,1.0591475448733,0.891197661950836,45.03938,28.9457,20.846544084089,20.5140175766005,660.366666666667,659.345,660.36225749318,659.340308460485,1.09860560863186,0.747757714607442,5.80000000000007,427.475,2.41430919496426,2.49067761864119,193.333333333333,183.0,192.907165389896,182.691577588187,1.09643405875618,0.781999790216722,30,112.9,12.684198393627,10.816653826392,6529.33333333333,5622.95,6312.07317742258,5390.74614374173,1.06584780498507,0.856845717194469,4063.0,2829.35,1658.76346180588,1755.69036207983,46.4333333333333,30.4,32.383095891772,17.3151190195796,0.832251533532811,0.749992418133599,78.5,19.77,32.1619167477451,33.8080611688988,22.1666666666667,20.84,21.9145167612311,20.5794511399919,1.08701350143873,0.80746692271944,8.1,12.04,3.408160142299,3.47669383178905,33.0,30.05,30.1195231746232,27.5981968699032,1.00396389604647,0.8269459677269,32.0,14.25,14.8548533034381,13.8292262979532,4.33333333333333,4.25,4.30886938006377,4.22948505376226,1.09283055352849,0.778689282992047,1,2.6,0.471404520791032,0.433012701892219,7.5
6,90.0163116666667,50.4245648226042,69.4401785231943,33.9502692499914,1.59906255886304,1.6212876681136,128.2426,12.6944038039503,52.0286650044282,46.0021863527778,703.766666666667,1005.20863204097,660.891519501663,938.843945384441,1.72162134393759,0.957802837833543,810.6,700.593141916606,283.64048645346,343.29171185458,173.5,109.288405267008,154.729178733072,87.2880599272384,1.70765515759528,1.62871227921625,205,28.4381858083394,64.3188671127428,72.5582128689478,4529.5715,3022.63007900512,1201.01455651428,63.8923428152701,1.47973019992341,1.02237207652297,8958.571,2047.50525384053,3130.90802058997,3763.85368715052,63.7866666666667,110.919440380395,37.0920628817752,86.1469328218249,1.441924259393,0.817625686377358,138.63,77.1712692026335,51.0326796169757,47.5034370767554,7.21033333333333,4.83154645208486,4.55122707463572,1.25910260019554,1.59837307695509,1.20755526069324,12.878,2.87419604974396,3.80257463948952,5.38279642753178,108.00443,103.525766174104,14.2741949462967,1.15932926841776,0.934516138231404,0.452973924637451,399.97342,91.4266844476957,147.643861656322,166.539805545492,2.33333333333333,2.09144111192392,2.28942848510666,2.07554415129585,1.77213938843753,1.36287024897436,1,1.01700804681785,0.471404520791032,0.288235381197448,78.0
6,110.320616666667,96.793802,78.2410666140215,74.3139153761484,1.53569548555124,1.57103041971034,188.3839,27.013722,74.9934181311582,64.9870137986459,790.816666666667,715.996,745.486816801767,685.08995203503,1.73090346720266,1.70450702127393,810.6,163.14,284.502029381553,235.658058177521,161.166666666667,169.8,144.524685587656,156.940916701914,1.70733389361897,1.58114696826081,205,45.8,61.5126454930655,56.5363599818736,6567.5715,6171.1829,1495.15859793629,2325.57059818746,1.40821838522103,1.37979468333831,13532.571,2687.8571,5160.7151571006,4426.60153830811,50.6533333333333,57.072,17.7919076956343,24.4994567830012,1.13828446183411,1.01511271299416,141.0,35.88,57.6947691640142,56.5426767671995,6.05866666666667,7.9856,3.5227039801952,5.5663599578345,1.49587843384222,1.27925329786568,12.878,3.9078,4.30562293854082,4.22950198486772,112.05443,170.540658,15.6359965328804,41.9048969681895,1.0046968499222,0.809816708989735,399.97342,119.997342,145.586010666517,165.169783676,2.16666666666667,2.14,2.13982638786733,2.11681435473951,1.77823330579971,1.6861317192327,1,0.48,0.372677996249965,0.346987031457949,118.0
5,80.23848,48.0216,60.4490005563195,32.9828377475102,1.38523175326888,1.51836201361887,128.2426,11.5815384615385,51.717912041783,44.0261204481018,736.3,1003.85384615385,687.861033852972,938.492900986663,1.53554966095864,0.944738262801836,810.6,668.4,300.319503196179,341.568109246806,169.2,109.538461538462,147.733756917438,87.6780603955272,1.50777875032541,1.56123956700829,205,18.5384615384615,69.6660606034244,71.9514958251688,4206.2858,2996.92330769231,866.441836500314,64.4912058138077,1.22135804977008,0.911928883012248,8958.571,2066.92284615385,3337.06760152182,3802.30065209336,66.644,109.847692307692,35.0119375417732,80.8753217303648,1.21378716593468,0.782730594897182,138.63,76.4330769230769,55.4636380343014,49.0784363041364,7.3924,4.96107692307692,4.26467652217401,1.29559281803914,1.38502273085894,1.16113539251461,12.878,2.90353846153846,4.14156963481239,5.42470766970674,127.005316,110.398927692308,14.5436454295599,1.31938177093613,0.85335924532389,0.532895930634994,399.97342,92.29338,154.894318323944,166.910847433484,2.2,2.07692307692308,2.1689435423954,2.06336223306145,1.59416669911802,1.30451149495892,1,0.923076923076923,0.4,0.266469355010596,46.0
5,92.729214,58.201829,73.1327872225065,36.2592965414108,1.44930919335685,1.02645674662812,122.90607,36.9324261428571,47.0946331703134,53.8192430704523,766.44,1010.71642857143,720.605510513725,938.877214843953,1.54414454326973,0.794064496705543,810.6,745.125,290.183029138508,354.883871068252,161.2,104.828571428571,141.465214777999,84.2923341994797,1.50832754035259,1.17643173604827,205,51.75,67.321319060161,67.9034969494148,5821.4858,3010.088,1237.09508033858,54.0348360503616,1.31444218462105,0.855641472909215,10488.571,1667.38342857143,3767.40317577062,3612.40788699085,90.89,112.265,69.8333146094209,101.124266290975,1.42799655342352,0.818154700479675,127.05,81.2078571428572,49.4381674417651,41.6537833558627,7.7844,3.80971428571429,4.40379049753476,1.03634469269069,1.37497728009085,1.01536720698814,12.878,1.69714285714286,4.47336265464807,4.62639439101602,172.205316,61.1580457142857,16.0642278788044,0.619414574871733,0.847404163195705,0.445682025558822,429.97342,54.2705257142857,198.554600255545,139.087001003406,2.0,2.26428571428571,1.8881750225898,2.22165173570741,1.55711309805765,1.04051727839316,2,1.13571428571429,0.632455532033676,0.456863754084211,27.0
4,96.03285,56.0228214285714,69.5159297775648,36.3107188071809,1.15978434520397,1.34158808521664,151.2596,11.0470357142857,59.6638915296974,51.9659071316773,785.4,1002.98214285714,731.040719484406,937.288914685394,1.31118116342259,0.881971320020252,810.6,661.946428571429,316.982341779475,341.558776633551,168.0,114.25,141.24059875603,89.6314626572632,1.25366237079374,1.34047512049811,205,20.1071428571429,79.8717722352522,78.9297268822988,5384.35725,3389.76553571429,798.942947407027,72.489479000921,1.02538153140938,0.874573583863164,9064.571,2239.23446428571,3834.99824183567,4026.26223239086,82.3375,112.2,60.7214928257155,92.3959762538834,1.1640132003214,0.803974120747995,127.05,74.1321428571429,51.12571973821,45.9026959992548,10.3055,5.95821428571429,4.63865243992239,1.41559118484789,1.06218814610639,1.06569047732663,19.678,3.15607142857143,7.19124403354524,6.69760183816962,108.256645,103.657096428571,7.31972361760292,1.17451280106347,0.322568040177833,0.174833417626942,399.97342,99.9857607142857,168.575647677736,171.223724645083,2.25,2.07142857142857,2.21336383940064,2.05877052890024,1.36892236074022,1.19201519652426,1,0.857142857142857,0.433012701892219,0.257539376818856,55.0
2,53.45654,55.1002833333333,36.0736994602162,37.5240438724401,0.388302482545325,0.370507894378372,78.89968,41.6771958333333,39.44984,39.4155804711756,1032.55,1017.17708333333,964.383429969636,949.479151379022,0.627875666220222,0.640895042248572,737.9,325.927083333333,368.95,368.629591776297,127.0,129.958333333333,105.299572648705,108.106850764738,0.527505264031582,0.509250635734732,142,76.2916666666667,71.0,70.938341282334,4285.6255,4464.14110416667,103.542599928725,124.460050341938,0.0014350324249534,0.0013314408073237,8568.749,4462.94222916667,4284.3745,4280.65380932858,48.05,49.6979166666667,27.2873597110457,28.6462288560787,0.298935852818413,0.283514686816247,79.1,41.5520833333333,39.55,39.5156534889621,13.58,14.1308333333333,3.10612298533075,3.3979356777924,0.0704722490697655,0.0659146564797381,26.44,13.7858333333333,13.22,13.2085193204571,27.012915,28.137376875,1.18102497856735,1.38494128325527,0.0041334258614353,0.0038395661597215,53.97417,28.112623125,26.987085,26.9636485344416,4.0,4.04166666666667,3.87298334620742,3.91442051171898,0.661563238157982,0.650886169475707,2,1.16666666666667,1.0,0.999131567356817,16.5
6,90.7382966666667,49.5090223529412,74.2283878066474,32.9893187616601,1.65130975313565,1.72719532356663,128.2426,8.60617647058823,44.0464752453896,44.706601072309,723.716666666667,1026.46470588235,683.888089737512,957.950688597386,1.72900471873919,0.927945859025785,781.6,756.526470588235,274.659773881959,347.547624229064,166.833333333333,106.323529411765,150.242539451752,84.0493999466593,1.71591168192058,1.68551416894908,171,22.7941176470588,57.9580787197858,72.2750956164486,5643.40483333333,2683.75235294118,1543.68732105237,43.8239050131312,1.54487323006781,1.4625482198762,8958.571,1053.27705882353,3251.61791432872,3609.46857061042,76.5883333333333,109.909411764706,54.4015113902721,83.7612317217996,1.5806035152373,0.839050352135514,135.97,83.0552941176471,45.6591065822459,48.2132043751975,10.1203333333333,4.97764705882353,5.38366897002407,1.0816472373774,1.44788600350414,1.50979593438649,26.578,1.44588235294118,8.3669230040413,7.11040805432163,86.1710966666667,56.1921058823529,12.4686584834066,0.634090339372352,0.811481736455143,0.631158987737871,399.97342,47.0431882352941,141.420326981944,126.533327413019,3.0,2.32352941176471,2.79816641433953,2.23269561230977,1.72108914922872,1.46853275877233,3,1.05882352941176,1.15470053837925,0.794117647058823,24.2
